target_name,target_class,lake_decision,latitude,longitude,landclim_record_id,landclim_grid_record_id,time_start_bp,time_end_bp,time_mean_bp,time_label,forest_cover,evergreen_tree_cover,summergreen_tree_cover,open_land_cover,agricultural_land_cover,grassland_cover,cereal_type_pollen_cover,rye_pollen_cover,cereal_interpretation_posture,sead_temporal_record_count_20km,sead_site_count_20km,human_adna_locality_count_20km,human_adna_sample_count_20km,animal_adna_locality_count_20km,animal_adna_sample_count_20km,cross_proxy_posture
Finjasjön,registered_lake,include_lake_review,56.133926,13.703841,937075:829:8200-8700-bp,829,8200,8700,8450,8200-8700 BP,80.879915,18.876898,62.003017,19.120085,0.242004,14.353371,0.0,0.242004,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,0,0,0,0,0,0,pollen_model_only
Finjasjön,registered_lake,include_lake_review,56.133926,13.703841,937075:829:8700-9200-bp,829,8700,9200,8950,8700-9200 BP,84.559433,18.950957,65.608476,15.440567,0.213439,11.371577,0.0,0.213439,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,0,0,0,0,0,0,pollen_model_only
Finjasjön,registered_lake,include_lake_review,56.133926,13.703841,937075:829:9200-9700-bp,829,9200,9700,9450,9200-9700 BP,78.702874,17.869484,60.83339,21.297125,0.045359,13.244641,0.0,0.045359,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,0,0,0,0,0,0,pollen_model_only
Finjasjön,registered_lake,include_lake_review,56.133926,13.703841,937075:829:9700-10200-bp,829,9700,10200,9950,9700-10200 BP,74.307977,21.701008,52.606969,25.692023,0.095086,22.08166,0.0,0.095086,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,0,0,0,0,0,0,pollen_model_only
Finjasjön,registered_lake,include_lake_review,56.133926,13.703841,937075:829:10200-10700-bp,829,10200,10700,10450,10200-10700 BP,54.135159,16.298611,37.836548,45.864842,0.583569,43.94101,0.0,0.583569,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,0,0,0,0,0,0,pollen_model_only
Finjasjön,registered_lake,include_lake_review,56.133926,13.703841,937075:829:10700-11200-bp,829,10700,11200,10950,10700-11200 BP,41.325691,27.533618,13.792073,58.674308,0.053715,58.603631,0.0,0.053715,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,0,0,0,0,0,0,pollen_model_only
Finjasjön,registered_lake,include_lake_review,56.133926,13.703841,937075:829:11200-11700-bp,829,11200,11700,11450,11200-11700 BP,19.463364,8.220168,11.243196,80.536636,0.528467,79.695259,0.0,0.528467,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,0,0,0,0,0,0,pollen_model_only
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:0-100-bp,779,0,100,50,0-100 BP,56.24459,14.943373,41.301217,43.75541,5.099505,35.561881,4.641181,0.458324,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,7,4,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:100-350-bp,779,100,350,225,100-350 BP,39.374706,5.139854,34.234852,60.625294,6.969103,31.45808,6.582581,0.386522,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,139,12,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:350-700-bp,779,350,700,525,350-700 BP,54.727693,4.338428,50.389265,45.272308,5.595778,26.442997,5.462224,0.133554,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,308,26,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:700-1200-bp,779,700,1200,950,700-1200 BP,49.152686,3.050025,46.102661,50.847313,2.601623,25.255069,2.530118,0.071505,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,113,21,1,2,0,0,pollen_archaeology_human_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:1200-1700-bp,779,1200,1700,1450,1200-1700 BP,62.605104,2.801933,59.803171,37.394896,1.115943,15.100785,1.114663,0.00128,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,14,9,2,2,0,0,pollen_archaeology_human_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:1700-2200-bp,779,1700,2200,1950,1700-2200 BP,51.397331,4.841559,46.555772,48.602669,1.209959,12.821108,1.170706,0.039253,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,12,9,1,1,0,0,pollen_archaeology_human_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:2200-2700-bp,779,2200,2700,2450,2200-2700 BP,53.519357,3.65087,49.868487,46.480643,0.639475,12.685663,0.639072,0.000403,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,17,12,1,1,0,0,pollen_archaeology_human_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:2700-3200-bp,779,2700,3200,2950,2700-3200 BP,59.02063,2.734473,56.286157,40.97937,0.081197,5.506499,0.080601,0.000595,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,13,9,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:3200-3700-bp,779,3200,3700,3450,3200-3700 BP,63.148795,3.076667,60.072128,36.851205,0.011621,3.884792,0.011437,0.000184,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:3700-4200-bp,779,3700,4200,3950,3700-4200 BP,66.755361,2.899465,63.855896,33.244639,0.309214,2.510853,0.309214,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,8,4,1,1,0,0,pollen_archaeology_human_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:4200-4700-bp,779,4200,4700,4450,4200-4700 BP,71.262099,14.763825,56.498274,28.737901,0.010865,1.367408,0.010865,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,15,11,2,2,0,0,pollen_archaeology_human_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:4700-5200-bp,779,4700,5200,4950,4700-5200 BP,72.973282,11.797347,61.175935,27.026718,0.003531,2.742793,0.003307,0.000224,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,14,11,1,3,0,0,pollen_archaeology_human_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:5200-5700-bp,779,5200,5700,5450,5200-5700 BP,66.821041,8.853606,57.967435,33.178959,0.01705,2.6648,0.01705,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,19,15,2,4,0,0,pollen_archaeology_human_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:5700-6200-bp,779,5700,6200,5950,5700-6200 BP,54.072866,2.995472,51.077394,45.927135,0.347683,2.166793,0.347683,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,12,8,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:6200-6700-bp,779,6200,6700,6450,6200-6700 BP,66.693422,2.605851,64.087571,33.306578,0.0,2.129872,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,8,5,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:6700-7200-bp,779,6700,7200,6950,6700-7200 BP,76.978923,4.184156,72.794767,23.021077,0.022816,5.664298,0.022816,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:7200-7700-bp,779,7200,7700,7450,7200-7700 BP,69.58001,10.209819,59.370191,30.41999,0.0,30.294955,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:7700-8200-bp,779,7700,8200,7950,7700-8200 BP,79.562069,15.454689,64.10738,20.437931,0.0,20.418047,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:8200-8700-bp,779,8200,8700,8450,8200-8700 BP,88.107465,16.32362,71.783845,11.892535,0.0,11.610713,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:8700-9200-bp,779,8700,9200,8950,8700-9200 BP,86.392321,15.866884,70.525437,13.607679,0.0,13.309275,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:9200-9700-bp,779,9200,9700,9450,9200-9700 BP,79.083565,14.532806,64.550759,20.916435,0.0,20.916435,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:9700-10200-bp,779,9700,10200,9950,9700-10200 BP,80.991687,20.643882,60.347805,19.008313,0.0,19.008313,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,17,8,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:10200-10700-bp,779,10200,10700,10450,10200-10700 BP,59.414495,25.84775,33.566745,40.585505,0.0,40.343099,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:10700-11200-bp,779,10700,11200,10950,10700-11200 BP,41.619629,24.791307,16.828322,58.380371,0.0,58.380371,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Gullåkra,archaeological_wetland_context,exclude_lake_ranking_include_context,55.656945,13.210916,937075:779:11200-11700-bp,779,11200,11700,11450,11200-11700 BP,33.811908,24.407523,9.404385,66.188092,0.0,66.188092,0.0,0.0,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,10,6,0,0,0,0,pollen_archaeology_context
Havgårdssjön,registered_lake,include_lake_review,55.485801,13.354724,937075:779:0-100-bp,779,0,100,50,0-100 BP,56.24459,14.943373,41.301217,43.75541,5.099505,35.561881,4.641181,0.458324,Cerealia.t and Secale are modeled pollen-cover estimates; they are not observed crop acreage or proof of cultivation at the target,23,12,0,0,0,0,pollen_archaeology_context
